w(4,1,6,1)
r(4,1,6,1)
w(4,2,6,1)
w(4,3,6,1)
r(5,0,6,1)
w(2,1,6,1)
r(2,1,6,1)
w(3,1,6,1)
w(5,1,16,3)
r(5,1,16,3)
r(3,1,16,3)
r(5,1,16,3)
w(5,2,16,3)
w(3,2,16,3)
w(2,2,2,5)
r(5,2,2,5)
r(3,2,2,5)
r(5,2,2,5)
r(5,2,2,5)
w(5,3,2,5)
w(1,1,2,5)
w(2,3,2,5)
r(3,2,1,7)
r(6,0,1,7)
r(6,0,1,7)
r(3,2,1,7)
r(6,0,1,7)
w(6,1,1,7)
r(6,1,1,7)
w(6,2,3,9)
w(6,3,3,9)
r(1,1,3,9)
w(3,3,3,9)
w(8,1,3,9)
w(1,2,3,9)
r(8,1,14,11)
r(3,3,14,11)
w(8,2,14,11)
w(7,1,14,11)
r(3,3,16,14)
r(8,2,16,14)
r(7,1,16,14)
w(0,1,16,14)
w(7,2,16,14)
w(8,3,16,14)
r(9,0,17,15)
w(9,1,17,15)
r(10,0,17,15)
w(10,1,17,15)
r(9,1,3,17)
w(10,2,3,17)
r(7,2,3,17)
w(7,3,3,17)
w(10,3,3,17)
r(9,1,3,17)
r(10,3,3,17)
w(11,1,10,19)
w(9,2,10,19)
r(12,0,10,19)
r(12,0,10,19)
w(12,1,10,19)
r(12,1,10,19)
r(12,1,10,19)
r(9,2,10,21)
r(9,2,10,21)
r(12,1,10,21)
w(12,2,10,21)
w(12,3,10,21)
r(11,1,6,23)
r(11,1,6,23)
r(0,1,6,23)
r(12,3,6,23)
w(11,2,6,23)
w(9,3,1,25)
r(13,0,1,25)
r(13,0,1,25)
w(0,2,1,25)
r(13,0,1,25)
w(0,3,1,25)
r(9,3,1,25)
w(13,1,15,28)
w(13,2,15,28)
w(13,3,15,28)
w(11,3,15,28)
w(1,3,15,28)
r(14,0,15,28)
w(15,1,15,28)
r(0,3,15,28)
w(15,2,13,30)
w(15,3,13,30)
r(1,3,13,30)
r(15,3,13,30)
r(11,3,14,31)
w(14,1,14,31)
r(14,1,14,31)
r(14,1,14,31)
w(16,1,14,31)
w(16,2,14,31)
r(1,3,12,33)
w(16,3,12,33)
r(16,3,12,33)
r(16,3,12,33)
r(17,0,12,33)
w(19,1,12,33)
r(18,0,18,35)
r(14,1,18,35)
w(14,2,18,35)
r(19,1,18,35)
r(14,2,18,35)
w(19,2,18,35)
w(19,3,18,35)
r(17,0,18,35)
w(21,1,15,37)
w(17,1,15,37)
w(14,3,15,37)
r(14,3,15,37)
w(18,1,11,39)
w(18,2,11,39)
r(21,1,11,39)
w(22,1,11,39)
r(21,1,11,39)
r(22,1,11,39)
w(21,2,11,39)
r(21,2,11,39)
r(21,2,10,41)
w(21,3,10,41)
r(22,1,10,41)
r(23,0,10,41)
r(22,1,10,41)
r(23,0,10,41)
r(22,1,0,43)
w(23,1,0,43)
r(17,1,0,43)
r(23,1,0,43)
w(23,2,0,43)
r(22,1,0,43)
r(17,1,4,45)
w(23,3,4,45)
w(17,2,4,45)
w(24,1,4,45)
w(17,3,4,45)
r(24,1,4,45)
r(17,3,4,45)
w(24,2,10,47)
w(22,2,10,47)
r(20,0,10,47)
w(22,3,10,47)
w(24,3,10,47)
r(26,0,16,49)
r(26,0,16,49)
r(25,0,16,49)
r(20,0,16,49)
w(25,1,16,49)
r(26,0,16,49)
r(26,0,16,49)
r(26,0,12,52)
r(26,0,12,52)
w(26,1,12,52)
w(26,2,12,52)
r(26,2,12,52)
r(25,1,12,52)
w(26,3,12,52)
r(18,2,13,53)
r(25,1,13,53)
r(25,1,13,53)
w(25,2,13,53)
w(25,3,13,53)
r(17,3,6,55)
w(28,1,6,55)
w(27,1,6,55)
