w(3,1,7,1)
r(3,1,7,1)
w(4,1,7,1)
w(3,2,7,1)
r(1,0,7,1)
r(4,1,12,3)
w(4,2,12,3)
w(0,1,12,3)
w(4,3,12,3)
r(4,3,12,3)
r(3,2,19,5)
r(4,3,19,5)
r(2,0,19,5)
w(5,1,19,5)
r(0,1,19,5)
w(5,2,19,5)
w(5,3,19,5)
w(3,3,11,7)
r(5,3,11,7)
w(2,1,11,7)
r(2,1,11,7)
w(2,2,11,7)
r(3,3,11,7)
w(0,2,11,7)
r(2,2,11,7)
w(2,3,4,9)
r(6,0,4,9)
w(6,1,4,9)
r(6,1,4,9)
w(6,2,4,9)
r(6,2,14,11)
w(6,3,14,11)
r(6,3,14,11)
r(9,0,14,11)
r(9,0,14,11)
w(9,1,14,11)
r(9,1,15,13)
w(9,2,15,13)
w(1,1,15,13)
r(7,0,15,13)
w(9,3,15,13)
r(7,0,15,13)
r(9,3,15,13)
w(7,1,8,15)
r(8,0,8,15)
w(10,1,8,15)
w(7,2,8,15)
r(10,1,13,17)
r(7,2,13,17)
w(10,2,13,17)
w(1,2,13,17)
w(10,3,13,17)
w(7,3,13,17)
r(8,0,13,17)
r(10,3,13,17)
r(7,3,19,19)
w(11,1,19,19)
r(7,3,19,19)
r(7,3,19,19)
r(7,3,19,19)
w(11,2,19,19)
r(11,2,19,19)
w(8,1,19,19)
w(0,3,16,22)
r(11,2,16,22)
w(12,1,16,22)
r(12,1,16,22)
w(1,3,16,22)
r(14,0,12,25)
w(13,1,12,25)
r(14,0,12,25)
w(14,2,12,25)
r(14,2,12,25)
r(0,3,12,25)
r(14,2,12,25)
w(14,3,12,25)
r(12,1,15,27)
r(14,3,15,27)
w(15,1,15,27)
w(16,1,15,27)
w(15,2,15,27)
r(16,1,15,27)
r(15,2,15,27)
r(13,1,0,29)
r(16,1,0,29)
w(16,2,0,29)
r(15,2,0,29)
r(16,2,0,29)
r(16,2,0,29)
w(15,3,0,29)
r(16,2,9,31)
r(15,3,9,31)
