w(4,2,9,5)
w(3,2,9,5)
w(4,3,9,5)
r(4,3,9,5)
r(3,2,9,5)
r(3,2,9,5)
r(4,3,9,5)
r(4,3,9,5)
w(2,3,11,8)
r(6,0,11,8)
w(5,2,11,8)
w(0,1,11,8)
w(5,3,11,8)
r(5,3,11,8)
r(6,0,11,8)
r(7,0,1,9)
r(7,0,1,9)
w(6,1,1,9)
r(6,1,1,9)
r(6,1,1,9)
r(7,0,1,9)
r(7,0,1,9)
r(6,1,1,9)
r(6,1,19,11)
r(7,0,19,11)
w(7,1,19,11)
r(6,1,19,11)
r(6,1,19,11)
r(1,0,7,13)
r(7,1,7,13)
r(7,1,7,13)
w(1,2,7,13)
w(7,2,7,13)
r(6,1,7,13)
r(8,0,7,13)
r(7,2,4,16)
w(7,3,4,16)
r(7,3,4,16)
r(7,3,4,16)
r(7,2,18,17)
w(8,1,18,17)
r(6,1,18,17)
w(1,3,18,17)
r(8,1,8,19)
r(1,3,8,19)
r(7,3,8,19)
r(8,1,8,19)
w(0,2,11,21)
r(9,0,11,21)
r(9,0,11,21)
w(6,2,11,21)
r(9,0,11,21)
w(9,1,11,21)
w(9,2,11,21)
r(9,2,17,23)
r(8,1,17,23)
r(9,2,17,23)
w(9,3,17,23)
w(8,2,17,23)
r(1,3,17,23)
r(6,2,17,23)
w(10,1,7,25)
r(10,1,7,25)
w(6,3,7,25)
r(10,1,7,25)
r(10,1,7,25)
r(1,3,3,27)
w(10,2,3,27)
r(10,2,3,27)
r(10,2,3,27)
w(10,3,18,29)
r(6,3,18,29)
w(11,1,18,29)
w(11,2,18,29)
w(11,3,18,29)
r(6,3,18,29)
r(11,3,4,31)
r(11,3,4,31)
w(12,1,4,31)
r(12,1,4,31)
w(13,1,4,31)
r(12,1,4,31)
w(13,2,4,31)
w(13,3,17,33)
r(1,3,17,33)
r(13,3,17,33)
r(8,2,17,33)
w(8,3,17,33)
w(12,2,17,33)
r(12,2,17,33)
r(13,3,17,33)
r(13,3,6,35)
r(13,3,6,35)
r(15,0,6,35)
w(15,1,6,35)
w(15,2,3,37)
