w(4,1,18,1)
r(4,1,18,1)
w(3,1,18,1)
r(4,1,18,1)
r(2,0,18,1)
r(2,0,18,1)
r(3,1,18,1)
r(4,1,18,1)
r(3,1,0,3)
w(4,2,0,3)
w(4,3,0,3)
r(3,1,0,3)
r(3,1,0,3)
w(0,1,0,3)
w(3,2,0,3)
r(3,2,10,5)
w(3,3,10,5)
r(0,1,10,5)
w(5,1,10,5)
w(2,1,10,5)
w(2,2,8,7)
r(5,1,8,7)
w(5,2,8,7)
r(5,2,8,7)
r(5,2,8,7)
w(2,3,8,7)
w(5,3,8,7)
r(5,3,8,7)
r(6,0,8,11)
w(7,1,8,11)
w(7,2,8,11)
w(1,1,8,11)
w(6,1,8,11)
r(7,2,8,11)
r(7,2,8,11)
r(9,0,12,13)
w(6,2,12,13)
r(8,0,12,13)
w(8,1,12,13)
w(1,2,10,15)
w(1,3,10,15)
w(8,2,10,15)
r(9,0,10,15)
w(9,1,10,15)
w(6,3,10,15)
r(1,3,10,15)
r(6,3,10,15)
w(9,2,3,17)
r(9,2,3,17)
w(9,3,3,17)
r(9,3,3,17)
r(9,3,3,17)
r(10,0,3,17)
w(11,1,3,17)
r(10,0,3,17)
w(8,3,6,19)
r(10,0,6,19)
w(10,1,6,19)
r(11,1,6,19)
w(0,2,17,21)
r(11,1,17,21)
r(11,1,17,21)
w(11,2,17,21)
r(10,1,17,23)
r(1,3,17,23)
r(11,2,17,23)
w(11,3,17,23)
r(11,3,17,23)
w(12,1,17,23)
w(12,2,17,23)
r(10,1,3,25)
r(13,0,3,25)
w(12,3,3,25)
r(13,0,3,25)
r(10,1,3,25)
w(10,2,12,27)
w(10,3,12,27)
w(13,1,12,27)
w(14,1,12,27)
w(13,2,5,29)
r(13,2,5,29)
w(13,3,5,29)
r(13,3,5,29)
r(13,3,5,29)
r(13,3,16,31)
w(0,3,16,31)
w(15,1,16,31)
w(15,2,16,31)
r(15,2,16,31)
w(14,2,16,31)
r(12,3,5,33)
r(15,2,5,33)
w(15,3,5,33)
r(16,0,5,33)
w(16,1,5,33)
r(17,0,5,33)
w(17,1,5,33)
r(14,2,5,33)
r(17,1,8,35)
r(16,1,8,35)
w(17,2,8,35)
r(17,2,8,35)
w(16,2,8,35)
r(17,2,10,37)
w(17,3,10,37)
r(16,2,10,37)
r(19,0,10,37)
r(18,0,10,37)
w(19,1,10,37)
r(16,2,18,39)
w(19,2,18,39)
w(18,1,18,39)
w(18,2,18,39)
w(16,3,18,39)
r(21,0,3,41)
r(21,0,3,41)
r(19,2,3,41)
w(18,3,3,41)
w(20,1,3,41)
w(21,1,3,41)
w(19,3,12,43)
r(21,1,12,43)
r(18,3,12,43)
w(22,1,12,43)
w(21,2,12,43)
w(21,3,12,43)
r(14,2,12,43)
w(22,2,19,45)
r(21,3,19,45)
r(22,2,19,45)
r(22,2,19,45)
w(22,3,19,45)
w(23,1,19,45)
r(20,1,10,47)
w(14,3,10,47)
r(22,3,10,47)
r(22,3,10,47)
r(23,1,10,47)
w(24,1,10,47)
w(25,1,4,49)
w(26,1,4,49)
r(26,1,4,49)
r(24,1,4,49)
w(26,2,4,49)
r(26,2,2,51)
w(26,3,2,51)
w(27,1,2,51)
w(24,2,2,51)
w(27,2,2,51)
r(27,2,2,51)
w(28,2,6,54)
r(23,1,6,54)
r(28,2,6,54)
r(28,2,6,54)
r(23,1,0,57)
r(28,2,0,57)
r(24,2,0,57)
w(24,3,0,57)
r(28,2,0,57)
r(24,3,3,59)
w(23,2,3,59)
w(28,3,3,59)
r(23,2,3,59)
r(23,2,3,59)
r(28,3,3,59)
r(24,3,7,61)
w(23,3,7,61)
w(30,1,7,61)
r(30,1,7,61)
r(29,0,7,61)
w(29,1,15,63)
w(30,2,15,63)
r(31,0,15,63)
w(20,2,15,63)
w(30,3,15,63)
r(29,1,15,63)
r(32,0,15,63)
w(29,2,15,63)
w(29,3,7,65)
w(31,1,7,65)
w(33,1,7,65)
w(33,2,7,65)
w(32,1,7,65)
w(32,2,7,65)
r(32,2,7,65)
w(20,3,4,67)
w(25,2,4,67)
w(33,3,4,67)
r(33,3,4,67)
w(32,3,4,67)
r(31,1,12,69)
w(31,2,12,69)
r(25,2,12,69)
r(33,3,12,69)
w(34,1,12,69)
r(25,2,18,71)
r(35,0,18,71)
r(34,1,18,71)
w(31,3,18,71)
r(34,1,18,71)
r(25,2,18,71)
w(34,2,18,71)
w(36,1,18,73)
w(34,3,18,73)
r(34,3,18,73)
w(36,2,18,73)
r(20,3,18,73)
w(37,1,3,75)
r(35,0,3,75)
w(35,1,3,75)
w(37,2,3,75)
r(35,1,3,75)
r(37,2,13,77)
r(37,2,13,77)
r(37,2,13,77)
r(37,2,13,77)
r(37,2,13,77)
r(37,2,13,79)
r(36,2,13,79)
r(37,2,13,79)
r(37,2,13,79)
r(37,2,13,79)
r(20,3,13,79)
r(37,2,13,79)
r(37,2,19,81)
