w(2,1,16,5)
w(4,3,16,5)
r(2,1,16,5)
r(4,3,16,5)
r(3,0,16,5)
r(0,0,16,5)
r(3,0,6,7)
r(3,0,6,7)
w(5,1,6,7)
w(3,3,6,7)
r(5,1,6,7)
w(1,1,6,7)
w(2,2,0,9)
r(5,1,0,9)
r(5,1,0,9)
w(5,2,0,9)
r(5,2,1,11)
r(5,2,1,11)
w(5,3,1,11)
r(3,3,1,11)
w(2,3,1,11)
w(6,1,1,11)
r(2,3,1,11)
w(6,2,19,13)
r(7,0,19,13)
w(7,1,19,13)
r(8,0,19,13)
r(8,0,19,13)
r(6,2,19,13)
r(8,0,19,13)
w(7,2,19,13)
r(6,2,18,15)
r(6,2,18,15)
r(6,2,18,15)
w(7,3,18,15)
r(8,0,9,17)
w(6,3,9,17)
r(8,0,9,17)
r(6,3,9,17)
r(1,1,0,19)
w(8,1,0,19)
r(8,1,0,19)
r(8,1,0,19)
r(6,3,0,19)
r(6,3,0,19)
w(1,2,19,21)
r(8,1,19,21)
r(6,3,19,21)
r(6,3,19,21)
r(6,3,7,23)
r(7,3,7,23)
w(8,2,7,23)
w(1,3,7,23)
w(9,1,7,23)
r(1,3,7,23)
r(9,1,7,23)
r(0,0,7,23)
w(9,2,16,25)
r(9,2,16,25)
w(10,1,16,25)
r(9,2,16,25)
r(9,2,16,25)
w(8,3,16,25)
r(11,0,16,25)
r(9,2,0,27)
r(9,2,0,27)
r(12,0,0,27)
w(9,3,0,27)
r(12,0,0,27)
r(12,0,0,27)
w(10,2,0,27)
w(10,3,9,29)
r(9,3,9,29)
r(12,0,9,29)
r(13,0,9,29)
w(12,1,9,29)
w(13,1,9,29)
w(11,1,10,31)
w(13,2,10,31)
w(12,2,10,31)
w(13,3,10,31)
r(12,2,10,31)
r(15,0,10,31)
r(12,2,12,33)
w(15,1,12,33)
r(15,1,12,33)
w(15,2,12,33)
w(15,3,12,33)
r(15,3,12,33)
r(12,2,15,36)
r(11,1,15,36)
r(14,0,15,36)
r(16,0,15,36)
r(17,0,15,36)
r(0,0,10,37)
r(12,2,10,37)
w(16,1,10,37)
w(16,2,10,37)
r(16,2,10,37)
w(16,3,10,37)
w(12,3,10,37)
r(16,3,10,37)
w(17,1,5,39)
w(17,2,5,39)
r(12,3,5,39)
r(14,0,5,39)
r(12,3,5,39)
r(17,2,5,39)
r(17,2,5,39)
w(14,1,5,39)
w(11,2,2,41)
w(17,3,2,41)
w(18,1,2,41)
r(0,0,2,41)
r(19,0,2,41)
w(18,2,15,43)
w(14,2,15,43)
r(14,2,15,43)
r(19,0,15,43)
r(19,0,15,43)
r(18,2,15,43)
w(18,3,19,45)
r(19,0,19,45)
r(19,0,19,45)
w(20,1,19,45)
w(20,2,19,45)
r(19,0,19,45)
w(11,3,7,47)
r(20,2,7,47)
w(20,3,7,47)
r(11,3,7,47)
w(19,1,7,47)
r(20,3,7,47)
r(19,1,7,47)
r(20,3,3,49)
r(14,2,3,49)
r(11,3,3,49)
r(19,1,3,49)
r(21,0,3,49)
r(21,0,3,49)
w(19,2,9,51)
w(14,3,9,51)
r(14,3,9,51)
r(21,0,9,51)
w(21,1,9,51)
w(19,3,15,53)
r(19,3,15,53)
w(21,2,15,53)
w(22,1,15,53)
r(21,2,10,55)
w(21,3,10,55)
r(0,0,10,55)
w(0,1,10,55)
w(22,2,15,57)
w(23,1,15,57)
r(23,1,15,57)
r(14,3,15,57)
r(23,1,15,57)
r(22,2,12,59)
r(23,1,12,59)
w(22,3,12,59)
w(23,2,12,59)
w(24,1,12,59)
w(23,3,12,59)
r(22,3,12,59)
r(24,1,12,59)
r(23,3,12,61)
w(24,2,12,61)
r(25,0,12,61)
r(23,3,12,61)
w(0,2,0,63)
w(26,1,0,63)
r(24,2,0,63)
r(25,0,0,63)
w(26,2,0,63)
r(25,0,11,65)
w(26,3,11,65)
w(27,1,11,65)
r(27,1,11,65)
r(27,1,11,65)
r(0,2,16,67)
w(27,2,16,67)
w(27,3,16,67)
r(27,3,16,67)
r(25,0,16,67)
r(28,0,16,67)
r(28,0,16,67)
r(28,0,0,69)
r(25,0,0,69)
w(28,1,0,69)
r(24,2,0,69)
w(28,2,4,71)
r(24,2,4,71)
