w(2,2,7,12)
r(4,0,7,12)
w(2,3,7,12)
r(4,0,7,12)
r(4,0,1,13)
r(4,0,1,13)
w(4,7,1,13)
r(3,0,1,13)
r(4,0,6,21)
w(3,4,6,21)
w(3,5,6,21)
w(3,6,6,21)
r(3,6,6,21)
r(2,0,6,21)
r(5,0,0,24)
r(5,0,0,24)
w(2,8,0,24)
r(5,0,0,24)
r(6,0,0,24)
r(6,0,9,27)
r(5,0,9,27)
r(6,0,9,27)
r(5,0,9,27)
w(7,1,9,27)
r(0,0,9,27)
w(7,5,3,29)
r(6,0,3,29)
r(7,5,3,29)
r(1,0,3,29)
r(7,5,3,29)
r(7,5,3,29)
r(6,0,3,29)
r(7,5,3,29)
r(7,5,8,31)
r(7,5,8,31)
r(7,5,8,31)
r(2,8,8,31)
r(7,5,5,39)
w(7,6,5,39)
r(7,6,5,39)
w(6,2,5,39)
w(7,7,5,39)
r(8,0,5,39)
r(8,0,7,46)
w(6,6,7,46)
r(6,6,7,46)
w(6,7,7,46)
r(8,0,7,51)
r(10,0,7,51)
w(9,8,7,51)
r(9,8,7,51)
r(0,0,7,51)
w(8,2,4,56)
r(11,0,4,56)
r(10,0,4,56)
r(11,0,4,56)
w(10,3,1,60)
w(10,4,1,60)
w(1,3,1,60)
w(10,5,1,60)
r(11,0,1,60)
r(11,0,1,60)
r(10,5,1,60)
w(10,6,1,60)
w(12,1,0,63)
r(11,0,0,63)
r(1,0,0,63)
w(11,8,0,63)
r(13,0,0,63)
r(8,2,0,63)
r(13,0,0,63)
w(13,2,7,69)
w(1,4,7,69)
w(8,3,7,69)
r(8,3,7,69)
r(13,2,7,69)
r(13,2,7,69)
w(13,3,7,69)
r(13,3,5,74)
r(1,4,5,74)
r(13,3,5,74)
r(13,3,5,74)
r(12,1,8,76)
r(13,3,8,76)
w(12,6,8,76)
w(13,7,8,76)
w(12,7,8,76)
w(15,1,7,84)
w(15,2,7,84)
r(15,2,7,84)
w(14,2,7,84)
r(15,2,6,92)
w(14,7,6,92)
w(1,5,6,92)
w(16,1,6,92)
r(16,1,6,92)
w(8,7,5,104)
w(17,6,5,104)
w(0,3,5,104)
r(16,1,5,104)
r(1,5,5,104)
w(18,1,1,110)
w(18,2,1,110)
w(1,7,1,110)
r(18,2,1,110)
r(1,5,3,113)
r(18,0,3,113)
r(18,0,3,113)
r(19,0,3,113)
r(19,0,7,118)
r(19,0,7,118)
w(20,1,7,118)
w(19,4,7,118)
r(1,7,7,118)
r(18,2,7,118)
r(19,0,5,124)
w(21,2,5,124)
w(0,4,5,124)
r(19,0,5,124)
r(22,0,4,131)
r(24,0,4,131)
w(24,1,4,131)
r(22,0,4,131)
w(24,2,4,131)
r(20,1,4,131)
r(23,0,4,131)
w(20,5,4,131)
r(24,2,8,141)
w(22,3,8,141)
r(24,2,8,141)
r(24,2,8,141)
r(24,2,8,141)
r(22,3,8,141)
w(22,4,8,141)
r(24,2,8,141)
r(24,2,9,145)
w(24,7,9,145)
w(20,6,9,145)
w(24,8,9,145)
r(24,8,9,145)
r(24,8,9,145)
r(20,6,9,145)
r(22,0,9,145)
r(25,0,6,148)
r(0,4,6,148)
w(25,8,6,148)
w(20,8,6,148)
r(20,8,6,148)
w(26,1,9,152)
r(26,1,9,152)
w(22,8,9,152)
w(23,1,9,152)
w(26,2,9,152)
w(26,3,9,152)
r(26,3,9,152)
r(20,6,9,152)
w(26,8,6,158)
w(27,2,6,158)
r(27,2,6,158)
w(28,1,6,158)
w(27,3,6,158)
r(28,1,6,158)
w(27,4,6,158)
w(29,2,1,162)
r(28,1,1,162)
w(28,5,1,162)
r(27,4,1,162)
r(28,5,1,162)
w(27,6,4,167)
w(27,7,4,167)
r(29,2,4,167)
r(27,7,4,167)
w(29,3,4,167)
r(27,7,4,167)
w(27,8,4,167)
r(28,5,4,167)
w(29,5,4,173)
r(29,5,4,173)
r(23,1,4,173)
r(29,5,4,173)
w(31,8,4,173)
r(30,0,4,176)
r(0,4,4,176)
r(32,0,4,176)
w(30,5,4,176)
r(30,0,5,177)
w(29,6,5,177)
r(29,6,5,177)
w(32,1,5,177)
r(29,6,5,177)
r(32,1,6,180)
r(30,5,6,180)
w(23,2,6,180)
r(30,5,6,180)
w(32,2,6,180)
w(30,7,0,188)
w(32,5,0,188)
r(32,5,0,188)
w(23,3,0,188)
w(32,6,0,188)
w(32,7,0,188)
r(32,7,0,188)
r(32,7,0,188)
w(29,8,8,189)
r(0,4,8,189)
r(33,0,8,189)
r(34,0,8,189)
r(33,0,8,189)
r(33,0,6,191)
r(33,0,6,191)
r(33,0,6,191)
r(33,0,6,191)
r(33,0,6,191)
r(29,8,7,194)
r(33,0,7,194)
r(23,3,7,194)
r(33,0,7,194)
w(35,1,7,194)
r(35,1,7,194)
r(33,0,7,194)
r(34,0,3,198)
w(33,4,3,198)
r(33,4,3,198)
r(33,4,3,198)
r(33,4,3,198)
w(34,1,3,198)
r(34,1,3,198)
r(33,4,3,198)
r(35,1,5,199)
r(33,0,5,199)
r(33,0,5,199)
r(35,1,5,199)
r(33,0,5,199)
w(33,6,0,204)
w(33,7,0,204)
r(35,1,0,204)
r(33,7,0,204)
w(34,4,0,204)
r(35,1,8,206)
r(34,1,8,206)
r(34,1,8,206)
r(36,0,8,206)
w(35,4,8,206)
r(34,1,8,206)
r(34,1,8,206)
r(36,0,2,207)
r(34,4,2,207)
w(36,2,2,207)
w(36,3,2,207)
r(34,4,5,209)
r(34,4,5,209)
r(36,3,5,209)
r(36,3,5,209)
r(34,4,5,209)
r(36,3,5,209)
w(36,4,4,217)
r(36,4,4,217)
w(36,5,4,217)
r(35,4,4,217)
w(35,5,4,217)
r(36,5,4,217)
r(36,5,4,217)
w(35,6,4,217)
r(34,4,2,222)
r(37,0,2,222)
r(37,0,2,222)
w(37,3,2,222)
r(37,3,2,222)
r(37,3,2,222)
w(37,4,2,222)
w(37,5,2,222)
r(37,0,4,224)
r(37,0,4,224)
r(37,0,4,224)
r(38,0,4,224)
w(39,1,4,224)
r(39,1,4,224)
w(34,8,5,229)
w(0,7,5,229)
w(38,1,5,229)
w(40,1,5,229)
w(39,5,4,234)
w(39,6,4,234)
r(39,6,4,234)
w(23,7,4,234)
w(38,3,4,234)
w(41,1,6,239)
w(41,2,6,239)
w(41,3,6,239)
r(41,3,6,239)
w(0,8,6,239)
r(23,7,6,239)
r(41,3,0,242)
r(40,1,0,242)
r(41,3,0,242)
r(41,3,0,242)
w(41,7,6,243)
r(41,7,6,243)
r(41,7,6,243)
r(41,7,6,243)
r(40,1,6,243)
r(43,0,7,247)
r(40,1,7,247)
r(43,0,7,247)
r(43,0,7,247)
r(41,7,1,248)
r(41,7,1,248)
r(41,7,1,248)
r(41,7,1,248)
w(41,8,1,248)
w(40,5,1,248)
w(40,6,1,248)
w(43,1,1,248)
r(40,6,1,252)
r(43,1,1,252)
r(43,1,1,252)
w(43,4,1,252)
w(43,5,1,252)
w(44,2,4,261)
w(44,3,4,261)
r(44,3,4,261)
r(40,6,4,261)
r(45,0,4,261)
w(42,1,4,261)
w(45,1,4,261)
w(44,4,4,261)
r(45,1,7,267)
r(47,0,7,267)
w(47,3,7,267)
r(45,1,7,267)
r(42,1,7,267)
r(47,3,1,274)
w(47,6,1,274)
r(46,0,1,274)
w(47,7,1,274)
r(47,7,1,274)
w(47,8,1,274)
r(48,0,3,278)
w(48,1,3,278)
r(48,1,3,278)
r(42,1,3,278)
w(45,4,3,278)
r(48,1,3,278)
w(45,5,3,278)
w(49,3,9,290)
r(50,0,9,290)
w(51,2,9,290)
r(50,0,9,290)
w(42,5,9,290)
r(49,3,9,290)
w(49,4,9,290)
r(52,0,3,295)
w(52,2,3,295)
r(49,4,3,295)
w(49,5,3,295)
r(53,0,9,305)
r(42,5,9,305)
w(53,1,9,305)
r(55,0,9,305)
r(54,0,3,308)
r(54,0,3,308)
r(54,0,3,308)
r(54,0,3,308)
r(53,1,3,308)
r(54,0,3,308)
w(53,2,3,308)
r(53,2,7,312)
w(42,7,7,312)
w(53,3,7,312)
w(54,2,7,312)
