w(75,2,2,432)
w(75,3,2,432)
r(75,0,8,434)
w(70,8,8,434)
r(72,1,8,434)
r(75,0,8,434)
w(72,4,8,434)
r(75,3,2,441)
r(75,3,2,441)
r(76,0,2,441)
r(76,0,2,441)
w(76,3,2,441)
r(76,3,0,444)
r(75,3,0,444)
w(72,6,0,444)
w(76,4,0,444)
w(67,5,0,444)
w(76,5,0,444)
r(77,0,3,445)
w(77,1,3,445)
w(77,2,3,445)
w(77,3,3,445)
r(77,3,3,445)
r(77,3,5,447)
w(77,4,5,447)
r(77,4,5,447)
w(77,5,5,447)
r(76,5,5,447)
r(77,5,5,447)
r(77,5,1,449)
w(77,6,1,449)
r(72,6,1,449)
r(77,6,1,449)
w(77,7,1,449)
r(77,7,1,449)
w(77,8,1,449)
r(76,5,5,451)
r(72,6,5,451)
r(72,6,5,451)
w(78,1,5,451)
r(76,5,5,451)
r(76,5,5,451)
w(78,2,5,451)
r(76,5,5,451)
r(76,5,7,455)
r(68,1,7,455)
w(78,3,7,455)
w(78,4,7,455)
r(76,5,7,455)
w(78,5,7,455)
r(79,0,1,457)
r(79,0,1,457)
w(79,1,1,457)
w(79,2,1,457)
w(76,7,1,457)
r(79,2,7,460)
r(67,5,7,460)
w(79,3,7,460)
w(76,8,7,460)
r(79,3,7,460)
w(72,8,7,460)
r(79,2,8,462)
r(79,2,8,462)
w(80,1,8,462)
r(79,2,8,462)
w(80,2,8,462)
r(79,2,8,462)
r(67,5,8,462)
r(79,2,8,462)
r(79,3,3,463)
w(79,4,3,463)
w(79,5,3,463)
r(80,0,3,463)
r(81,0,3,463)
r(79,5,2,466)
w(81,1,2,466)
r(81,1,2,466)
r(79,5,2,466)
w(81,2,2,466)
r(68,1,7,470)
r(80,2,7,470)
w(81,4,7,470)
w(80,6,7,470)
r(79,5,6,474)
w(80,8,6,474)
w(68,4,6,474)
r(82,0,6,474)
w(82,1,6,474)
w(82,2,6,474)
w(67,6,6,474)
r(82,0,3,475)
w(81,5,3,475)
w(81,6,3,475)
r(80,6,3,475)
w(82,3,3,481)
w(82,4,3,481)
w(81,7,3,481)
r(81,7,3,481)
w(81,8,3,481)
w(84,2,7,483)
r(80,8,7,483)
r(84,2,7,483)
w(84,3,7,483)
r(85,0,1,485)
r(84,3,1,485)
w(84,4,1,485)
r(67,6,1,485)
w(84,5,1,485)
r(83,0,1,485)
w(83,1,1,485)
w(84,6,1,485)
w(68,7,0,489)
w(84,7,0,489)
w(85,1,0,489)
w(84,8,0,489)
r(84,8,0,489)
r(83,1,0,489)
r(86,0,0,489)
w(85,2,0,489)
w(86,2,6,494)
r(83,1,6,494)
w(67,7,6,494)
w(86,3,6,494)
r(83,1,6,494)
w(86,4,6,494)
r(86,4,5,497)
w(86,8,5,497)
r(83,1,5,497)
r(86,8,5,497)
w(83,6,5,497)
r(86,8,5,497)
r(85,2,5,497)
w(85,5,2,501)
r(88,0,2,501)
w(88,1,2,501)
r(87,0,2,501)
w(88,2,2,501)
r(83,6,2,501)
r(83,6,1,502)
r(87,0,1,502)
r(87,0,1,502)
w(67,8,1,502)
r(83,6,5,503)
w(85,6,5,503)
r(83,6,5,503)
w(88,3,5,503)
w(85,8,3,509)
w(88,8,3,509)
r(90,0,3,509)
r(83,6,3,509)
r(90,0,3,509)
r(83,6,3,509)
r(90,0,3,509)
r(90,0,3,509)
r(90,0,0,513)
r(83,6,0,513)
w(83,8,0,513)
r(83,8,0,513)
w(90,1,0,513)
r(89,0,0,513)
r(90,1,0,513)
w(91,1,0,513)
r(90,1,2,518)
r(90,1,2,518)
r(89,0,2,518)
w(91,4,2,518)
r(90,1,2,518)
w(90,6,2,518)
w(90,7,2,518)
r(92,0,2,523)
w(89,2,2,523)
r(93,0,2,523)
r(93,0,2,523)
w(93,1,2,523)
w(93,2,2,523)
w(93,6,1,527)
r(91,4,1,527)
w(92,1,1,527)
r(91,4,1,527)
r(91,4,5,530)
r(87,0,5,530)
r(93,2,5,530)
r(93,2,5,530)
r(91,4,5,530)
r(89,2,5,530)
r(92,0,5,530)
r(91,4,5,530)
r(93,6,9,531)
r(91,4,9,531)
w(93,8,9,531)
r(91,4,9,531)
r(91,4,8,533)
r(94,0,8,533)
w(94,1,8,533)
w(91,5,8,533)
r(94,1,8,533)
r(94,1,8,533)
r(94,1,8,533)
w(94,2,8,536)
r(94,2,8,536)
w(94,3,8,536)
w(87,3,8,536)
w(94,5,1,541)
w(94,6,1,541)
w(94,7,1,541)
w(94,8,1,541)
w(95,1,9,542)
r(95,1,9,542)
w(91,6,9,542)
r(95,1,9,542)
w(95,2,9,542)
w(95,3,3,546)
r(91,6,3,546)
r(95,3,3,546)
